3.000000000000000000e+03
3.000000000000000000e+03
3.000000000000000000e+03
3.000000000000000000e+03
3.000000000000000000e+03
3.375000000000000000e+03
4.125000000000000000e+03
4.875000000000000000e+03
5.625000000000000000e+03
5.250000000000000000e+03
3.750000000000000000e+03
2.250000000000000000e+03
7.500000000000000000e+02
4.000000000000000000e+02
1.200000000000000000e+03
2.000000000000000000e+03
2.800000000000000000e+03
3.600000000000000000e+03
3.833333333333333485e+03
3.500000000000000000e+03
3.166666666666666970e+03
3.000000000000000000e+03
