4.712388980384689674e+00
4.712388980384689674e+00
4.712388980384689674e+00
4.712388980384689674e+00
4.712388980384689674e+00
1.325359400733194093e+01
1.619883712007236909e+01
1.914408023281280080e+01
2.208932334555323607e+01
8.246680715673206929e-01
5.890486225480862092e-01
3.534291735288517255e-01
1.178097245096172557e-01
1.884955592153876092e+00
5.654866776461627609e+00
9.424777960769379348e+00
1.319468914507713109e+01
1.696460032938488638e+01
1.806415775814131042e+00
1.649336143134641386e+00
1.492256510455151730e+00
1.413716694115406902e+00
