0.000000000000000000e+00
2.500000000000000000e+00
7.500000000000000000e+00
1.250000000000000000e+01
1.750000000000000000e+01
2.500000000000000000e+01
3.500000000000000000e+01
4.500000000000000000e+01
5.500000000000000000e+01
6.375000000000000000e+01
7.125000000000000000e+01
7.875000000000000000e+01
8.625000000000000000e+01
9.400000000000000000e+01
1.020000000000000000e+02
1.100000000000000000e+02
1.180000000000000000e+02
1.260000000000000000e+02
1.316666666666666572e+02
1.350000000000000000e+02
1.383333333333333428e+02
1.400000000000000000e+02
